2021-05-18 01:30:32	TRADE	3548.800		8
2021-05-18 01:30:32	BID	3548.600		1
2021-05-18 01:30:32	ASK	3548.800		3
2021-05-18 01:30:33	TRADE	3548.000		13
2021-05-18 01:30:33	BID	3547.000		2
2021-05-18 01:30:33	ASK	3548.400		2
2021-05-18 01:30:33	TRADE	3549.800		11
2021-05-18 01:30:33	BID	3547.200		2
2021-05-18 01:30:33	ASK	3550.200		1
2021-05-18 01:30:34	TRADE	3548.800		1
2021-05-18 01:30:34	BID	3548.000		1
2021-05-18 01:30:34	ASK	3548.600		2
2021-05-18 01:30:34	TRADE	3548.600		4
2021-05-18 01:30:34	BID	3548.800		1
2021-05-18 01:30:34	ASK	3549.400		1
2021-05-18 01:30:35	TRADE	3549.200		3
2021-05-18 01:30:35	ASK	3549.200		14
2021-05-18 01:30:35	TRADE	3548.800		7
2021-05-18 01:30:35	BID	3548.600		1
2021-05-18 01:30:35	ASK	3548.800		1
2021-05-18 01:30:36	TRADE	3548.200		9
2021-05-18 01:30:36	BID	3548.200		1
2021-05-18 01:30:36	BID	3548.400		2
2021-05-18 01:30:36	ASK	3548.600		10
2021-05-18 01:30:37	TRADE	3547.800		12
2021-05-18 01:30:37	BID	3547.200		2
2021-05-18 01:30:37	ASK	3548.200		2
2021-05-18 01:30:37	TRADE	3547.200		2
2021-05-18 01:30:37	BID	3547.000		2
2021-05-18 01:30:37	ASK	3547.200		4
2021-05-18 01:30:38	TRADE	3547.000		12
2021-05-18 01:30:38	BID	3546.200		1
2021-05-18 01:30:38	ASK	3547.000		6
2021-05-18 01:30:38	BID	3546.400		2
2021-05-18 01:30:38	ASK	3546.800		4
2021-05-18 01:30:39	TRADE	3546.800		4
2021-05-18 01:30:39	BID	3546.400		1
2021-05-18 01:30:39	ASK	3546.800		5
2021-05-18 01:30:39	TRADE	3546.600		5
2021-05-18 01:30:39	BID	3545.600		3
2021-05-18 01:30:39	ASK	3546.200		1
2021-05-18 01:30:40	TRADE	3546.600		6
2021-05-18 01:30:40	BID	3546.200		3
2021-05-18 01:30:40	ASK	3546.800		3
2021-05-18 01:30:40	TRADE	3546.400		2
2021-05-18 01:30:40	BID	3546.200		1
2021-05-18 01:30:40	ASK	3546.600		7
2021-05-18 01:30:41	TRADE	3545.800		8
2021-05-18 01:30:41	BID	3545.800		1
2021-05-18 01:30:41	ASK	3546.000		2
2021-05-18 01:30:41	TRADE	3545.600		8
2021-05-18 01:30:41	BID	3545.600		2
2021-05-18 01:30:42	TRADE	3545.600		2
2021-05-18 01:30:42	BID	3545.400		1
2021-05-18 01:30:42	ASK	3545.600		2
2021-05-18 01:30:42	TRADE	3545.400		13
2021-05-18 01:30:42	BID	3541.400		2
2021-05-18 01:30:42	ASK	3545.600		1
2021-05-18 01:30:43	TRADE	3545.400		13
2021-05-18 01:30:43	BID	3542.800		1
2021-05-18 01:30:43	ASK	3545.400		9
2021-05-18 01:30:43	BID	3543.200		1
2021-05-18 01:30:43	ASK	3544.600		1
2021-05-18 01:30:44	TRADE	3544.600		1
2021-05-18 01:30:44	BID	3543.400		11
2021-05-18 01:30:44	ASK	3544.400		2
2021-05-18 01:30:44	TRADE	3544.400		11
2021-05-18 01:30:44	BID	3544.400		2
2021-05-18 01:30:44	ASK	3545.000		1
2021-05-18 01:30:45	TRADE	3545.800		12
2021-05-18 01:30:45	BID	3545.600		2
2021-05-18 01:30:45	ASK	3546.000		2
2021-05-18 01:30:45	TRADE	3546.400		7
2021-05-18 01:30:45	BID	3546.200		1
2021-05-18 01:30:45	ASK	3546.800		3
2021-05-18 01:30:46	TRADE	3547.000		9
2021-05-18 01:30:46	BID	3546.800		1
2021-05-18 01:30:46	ASK	3547.000		5
2021-05-18 01:30:46	TRADE	3548.200		17
2021-05-18 01:30:46	BID	3547.400		2
2021-05-18 01:30:46	ASK	3548.400		2
2021-05-18 01:30:47	TRADE	3548.800		7
2021-05-18 01:30:47	BID	3547.600		18
2021-05-18 01:30:47	ASK	3550.200		1
2021-05-18 01:30:47	TRADE	3548.400		1
2021-05-18 01:30:47	BID	3548.400		1
2021-05-18 01:30:47	ASK	3549.800		7
2021-05-18 01:30:48	TRADE	3548.600		16
2021-05-18 01:30:48	BID	3548.600		19
2021-05-18 01:30:48	ASK	3549.400		3
2021-05-18 01:30:48	TRADE	3548.800		12
2021-05-18 01:30:48	BID	3548.800		3
2021-05-18 01:30:48	ASK	3549.000		4
2021-05-18 01:30:49	TRADE	3548.600		21
2021-05-18 01:30:49	BID	3548.000		1
2021-05-18 01:30:49	ASK	3548.600		4
2021-05-18 01:30:49	TRADE	3548.000		4
2021-05-18 01:30:49	BID	3547.800		1
2021-05-18 01:30:49	ASK	3548.400		5
2021-05-18 01:30:50	TRADE	3547.800		5
2021-05-18 01:30:50	BID	3547.000		2
2021-05-18 01:30:50	ASK	3547.600		2
2021-05-18 01:30:50	TRADE	3547.800		6
2021-05-18 01:30:50	BID	3547.200		3
2021-05-18 01:30:50	ASK	3548.200		2
2021-05-18 01:30:51	TRADE	3547.200		5
2021-05-18 01:30:51	BID	3547.200		2
2021-05-18 01:30:51	ASK	3547.400		13
2021-05-18 01:30:51	TRADE	3547.400		21
2021-05-18 01:30:51	BID	3546.800		2
2021-05-18 01:30:51	ASK	3547.200		13
2021-05-18 01:30:52	TRADE	3545.000		7
2021-05-18 01:30:52	BID	3544.600		1
2021-05-18 01:30:52	ASK	3544.800		1
2021-05-18 01:30:52	TRADE	3546.400		5
2021-05-18 01:30:52	BID	3545.600		2
2021-05-18 01:30:52	ASK	3546.800		3
2021-05-18 01:30:53	TRADE	3547.000		11
2021-05-18 01:30:53	BID	3546.400		3
2021-05-18 01:30:53	ASK	3546.600		10
2021-05-18 01:30:53	TRADE	3546.400		14
2021-05-18 01:30:53	BID	3546.400		5
2021-05-18 01:30:53	ASK	3546.600		2
2021-05-18 01:30:54	TRADE	3546.600		12
2021-05-18 01:30:54	BID	3545.600		1
2021-05-18 01:30:54	ASK	3546.400		1
2021-05-18 01:30:54	TRADE	3546.600		3
2021-05-18 01:30:54	BID	3546.000		4
2021-05-18 01:30:54	ASK	3546.600		1
2021-05-18 01:30:55	TRADE	3546.200		2
2021-05-18 01:30:55	BID	3546.200		2
2021-05-18 01:30:55	ASK	3546.600		2
2021-05-18 01:30:55	TRADE	3546.400		6
2021-05-18 01:30:56	TRADE	3546.200		1
2021-05-18 01:30:56	BID	3546.200		1
2021-05-18 01:30:56	ASK	3546.600		4
2021-05-18 01:30:56	TRADE	3546.400		2
2021-05-18 01:30:56	BID	3546.000		1
2021-05-18 01:30:56	ASK	3546.400		1
2021-05-18 01:30:57	TRADE	3545.800		4
2021-05-18 01:30:57	BID	3545.400		5
2021-05-18 01:30:57	ASK	3546.200		1
2021-05-18 01:30:57	ASK	3546.000		1
2021-05-18 01:30:58	TRADE	3545.600		2
2021-05-18 01:30:58	BID	3545.400		4
2021-05-18 01:30:58	TRADE	3546.200		2
2021-05-18 01:30:58	BID	3545.600		3
2021-05-18 01:30:58	ASK	3546.400		1
2021-05-18 01:30:59	TRADE	3546.600		6
2021-05-18 01:30:59	BID	3546.400		1
2021-05-18 01:30:59	ASK	3546.600		3
2021-05-18 01:30:59	TRADE	3545.600		14
2021-05-18 01:30:59	BID	3545.400		3
2021-05-18 01:30:59	ASK	3545.600		6
2021-05-18 01:31:00	TRADE	3545.600		11
2021-05-18 01:31:00	BID	3546.600		1
2021-05-18 01:31:00	ASK	3547.000		1
2021-05-18 01:31:00	TRADE	3545.400		10
2021-05-18 01:31:00	BID	3545.400		2
2021-05-18 01:31:00	ASK	3546.400		2
2021-05-18 01:31:01	TRADE	3546.000		5
2021-05-18 01:31:01	BID	3545.400		11
2021-05-18 01:31:01	ASK	3546.400		8
2021-05-18 01:31:01	TRADE	3545.200		4
2021-05-18 01:31:01	BID	3545.200		2
