2021-05-18T01:30:53.000	TRADE	3547.000		11	
2021-05-18T01:30:53.000	BID	3546.400		3	
2021-05-18T01:30:53.000	ASK	3546.600		10	
2021-05-18T01:30:53.000	TRADE	3546.400		14	
2021-05-18T01:30:53.000	BID	3546.400		5	
2021-05-18T01:30:53.000	ASK	3546.600		2	
2021-05-18T01:30:54.000	TRADE	3546.600		12	
2021-05-18T01:30:54.000	BID	3545.600		1	
2021-05-18T01:30:54.000	ASK	3546.400		1	
2021-05-18T01:30:54.000	TRADE	3546.600		3	
2021-05-18T01:30:54.000	BID	3546.000		4	
2021-05-18T01:30:54.000	ASK	3546.600		1	
2021-05-18T01:30:55.000	TRADE	3546.200		2	
2021-05-18T01:30:55.000	BID	3546.200		2	
2021-05-18T01:30:55.000	ASK	3546.600		2	
2021-05-18T01:30:55.000	TRADE	3546.400		6	
2021-05-18T01:30:56.000	TRADE	3546.200		1	
2021-05-18T01:30:56.000	BID	3546.200		1	
2021-05-18T01:30:56.000	ASK	3546.600		4	
2021-05-18T01:30:56.000	TRADE	3546.400		2	
2021-05-18T01:30:56.000	BID	3546.000		1	
2021-05-18T01:30:56.000	ASK	3546.400		1	
2021-05-18T01:30:57.000	TRADE	3545.800		4	
2021-05-18T01:30:57.000	BID	3545.400		5	
2021-05-18T01:30:57.000	ASK	3546.200		1	
2021-05-18T01:30:57.000	ASK	3546.000		1	
2021-05-18T01:30:58.000	TRADE	3545.600		2	
2021-05-18T01:30:58.000	BID	3545.400		4	
2021-05-18T01:30:58.000	TRADE	3546.200		2	
2021-05-18T01:30:58.000	BID	3545.600		3	
2021-05-18T01:30:58.000	ASK	3546.400		1	
2021-05-18T01:30:59.000	TRADE	3546.600		6	
2021-05-18T01:30:59.000	BID	3546.400		1	
2021-05-18T01:30:59.000	ASK	3546.600		3	
2021-05-18T01:30:59.000	TRADE	3545.600		14	
2021-05-18T01:30:59.000	BID	3545.400		3	
2021-05-18T01:30:59.000	ASK	3545.600		6	
2021-05-18T01:31:00.000	TRADE	3545.600		11	
2021-05-18T01:31:00.000	BID	3546.600		1	
2021-05-18T01:31:00.000	ASK	3547.000		1	
2021-05-18T01:31:00.000	TRADE	3545.400		10	
2021-05-18T01:31:00.000	BID	3545.400		2	
2021-05-18T01:31:00.000	ASK	3546.400		2	
2021-05-18T01:31:01.000	TRADE	3546.000		5	
2021-05-18T01:31:01.000	BID	3545.400		11	
2021-05-18T01:31:01.000	ASK	3546.400		8	
2021-05-18T01:31:01.000	TRADE	3545.200		4	
2021-05-18T01:31:01.000	BID	3545.200		2	
2021-05-18T01:31:01.000	ASK	3546.200		1	
2021-05-18T01:31:02.000	TRADE	3546.000		7	
2021-05-18T01:31:02.000	BID	3545.800		4	
2021-05-18T01:31:02.000	ASK	3546.200		14	
2021-05-18T01:31:02.000	TRADE	3544.800		12	
2021-05-18T01:31:02.000	BID	3544.000		1	
2021-05-18T01:31:02.000	ASK	3545.400		1	
2021-05-18T01:31:03.000	TRADE	3545.200		5	
2021-05-18T01:31:03.000	BID	3544.600		2	
2021-05-18T01:31:03.000	ASK	3545.200		1	
2021-05-18T01:31:03.000	TRADE	3545.200		2	
2021-05-18T01:31:03.000	BID	3544.600		1	
2021-05-18T01:31:03.000	ASK	3545.200		10	
2021-05-18T01:31:04.000	TRADE	3544.800		1	
2021-05-18T01:31:04.000	BID	3544.200		1	
2021-05-18T01:31:04.000	ASK	3545.200		14	
2021-05-18T01:31:04.000	TRADE	3544.200		3	
2021-05-18T01:31:04.000	ASK	3544.800		2	
2021-05-18T01:31:05.000	TRADE	3544.000		8	
2021-05-18T01:31:05.000	BID	3543.800		1	
2021-05-18T01:31:05.000	ASK	3544.600		3	
2021-05-18T01:31:05.000	TRADE	3543.800		3	
2021-05-18T01:31:05.000	BID	3543.400		1	
2021-05-18T01:31:05.000	ASK	3543.800		3	
2021-05-18T01:31:06.000	TRADE	3543.400		3	
2021-05-18T01:31:06.000	BID	3542.600		1	
2021-05-18T01:31:06.000	ASK	3542.800		1	
2021-05-18T01:31:06.000	TRADE	3543.200		6	
2021-05-18T01:31:06.000	BID	3543.200		7	
2021-05-18T01:31:06.000	ASK	3543.400		1	
2021-05-18T01:31:07.000	TRADE	3543.400		10	
2021-05-18T01:31:07.000	BID	3543.400		3	
2021-05-18T01:31:07.000	ASK	3543.800		2	
2021-05-18T01:31:07.000	TRADE	3544.600		15	
2021-05-18T01:31:07.000	BID	3543.800		2	
2021-05-18T01:31:07.000	ASK	3545.000		1	
2021-05-18T01:31:08.000	TRADE	3544.600		1	
2021-05-18T01:31:08.000	BID	3544.200		1	
2021-05-18T01:31:08.000	ASK	3544.800		2	
2021-05-18T01:31:08.000	TRADE	3544.400		9	
2021-05-18T01:31:08.000	BID	3544.200		3	
2021-05-18T01:31:08.000	ASK	3544.800		1	
2021-05-18T01:31:09.000	TRADE	3545.000		17	
2021-05-18T01:31:09.000	BID	3544.400		4	
2021-05-18T01:31:09.000	ASK	3544.600		1	
2021-05-18T01:31:09.000	TRADE	3544.600		9	
2021-05-18T01:31:09.000	BID	3544.600		4	
2021-05-18T01:31:09.000	ASK	3545.200		1	
2021-05-18T01:31:10.000	TRADE	3544.600		6	
2021-05-18T01:31:10.000	BID	3544.600		2	
2021-05-18T01:31:10.000	ASK	3545.000		3	
2021-05-18T01:31:10.000	TRADE	3544.400		5	
2021-05-18T01:31:10.000	BID	3543.800		2	
2021-05-18T01:31:10.000	ASK	3544.600		4	
2021-05-18T01:31:11.000	TRADE	3543.800		1	
2021-05-18T01:31:11.000	BID	3543.200		1	
2021-05-18T01:31:11.000	ASK	3543.400		1	
2021-05-18T01:31:11.000	TRADE	3543.200		8	
2021-05-18T01:31:11.000	BID	3542.800		5	
2021-05-18T01:31:11.000	ASK	3543.200		7	
2021-05-18T01:31:12.000	TRADE	3542.800		3	
2021-05-18T01:31:12.000	BID	3542.800		3	
2021-05-18T01:31:12.000	ASK	3543.000		8	
2021-05-18T01:31:12.000	TRADE	3542.600		10	
2021-05-18T01:31:12.000	BID	3542.200		1	
2021-05-18T01:31:12.000	ASK	3542.800		3	
2021-05-18T01:31:13.000	TRADE	3542.600		5	
2021-05-18T01:31:13.000	BID	3542.400		1	
2021-05-18T01:31:13.000	ASK	3542.600		3	
2021-05-18T01:31:13.000	TRADE	3542.400		6	
2021-05-18T01:31:13.000	BID	3542.000		1	
2021-05-18T01:31:13.000	ASK	3542.400		5	
2021-05-18T01:31:14.000	TRADE	3542.000		14	
2021-05-18T01:31:14.000	BID	3541.600		2	
2021-05-18T01:31:14.000	ASK	3542.400		2	
2021-05-18T01:31:14.000	TRADE	3542.000		5	
2021-05-18T01:31:14.000	BID	3541.800		3	
2021-05-18T01:31:14.000	ASK	3542.200		3	
2021-05-18T01:31:15.000	TRADE	3541.800		11	
2021-05-18T01:31:15.000	BID	3541.800		1	
2021-05-18T01:31:15.000	ASK	3542.000		1	
2021-05-18T01:31:15.000	TRADE	3541.800		9	
2021-05-18T01:31:15.000	BID	3541.200		1	
2021-05-18T01:31:15.000	ASK	3541.800		1	
2021-05-18T01:31:16.000	TRADE	3541.200		5	
2021-05-18T01:31:16.000	BID	3542.000		1	
2021-05-18T01:31:16.000	ASK	3542.400		5	
2021-05-18T01:31:16.000	TRADE	3542.000		2	
2021-05-18T01:31:16.000	BID	3541.800		2	
2021-05-18T01:31:16.000	ASK	3542.200		4	
2021-05-18T01:31:17.000	TRADE	3541.800		6	
2021-05-18T01:31:17.000	BID	3540.800		1	
2021-05-18T01:31:17.000	ASK	3541.800		3	
2021-05-18T01:31:17.000	TRADE	3541.800		1	
2021-05-18T01:31:17.000	BID	3540.800		4	
2021-05-18T01:31:17.000	ASK	3541.600		1	
2021-05-18T01:31:18.000	TRADE	3541.800		2	
2021-05-18T01:31:18.000	BID	3541.200		1	
2021-05-18T01:31:18.000	TRADE	3541.600		3	
2021-05-18T01:31:18.000	BID	3540.600		1	
2021-05-18T01:31:18.000	ASK	3541.600		2	
2021-05-18T01:31:19.000	TRADE	3540.600		7	
2021-05-18T01:31:19.000	BID	3540.800		1	
2021-05-18T01:31:19.000	ASK	3541.200		1	
2021-05-18T01:31:19.000	TRADE	3541.200		2	
2021-05-18T01:31:19.000	BID	3541.200		1	
2021-05-18T01:31:19.000	ASK	3541.800		1	
2021-05-18T01:31:20.000	TRADE	3541.200		1	
2021-05-18T01:31:20.000	BID	3540.200		3	
2021-05-18T01:31:20.000	ASK	3540.600		1	
2021-05-18T01:31:20.000	TRADE	3540.800		3	
2021-05-18T01:31:20.000	BID	3541.000		3	
2021-05-18T01:31:20.000	ASK	3541.200		1	
2021-05-18T01:31:21.000	TRADE	3541.400		5	
2021-05-18T01:31:21.000	BID	3541.400		2	
2021-05-18T01:31:21.000	ASK	3541.800		1	
2021-05-18T01:31:21.000	TRADE	3542.400		9	
2021-05-18T01:31:21.000	BID	3541.600		1	
2021-05-18T01:31:21.000	ASK	3542.400		2	
2021-05-18T01:31:22.000	TRADE	3542.600		4	
2021-05-18T01:31:22.000	BID	3542.200		5	
2021-05-18T01:31:22.000	ASK	3542.800		4	
2021-05-18T01:31:22.000	TRADE	3542.800		13	
2021-05-18T01:31:22.000	BID	3542.800		2	
2021-05-18T01:31:22.000	ASK	3543.800		5	
2021-05-18T01:31:23.000	TRADE	3543.800		12	
2021-05-18T01:31:23.000	BID	3544.400		1	
2021-05-18T01:31:23.000	ASK	3545.400		2	
2021-05-18T01:31:23.000	TRADE	3545.000		11	
2021-05-18T01:31:23.000	BID	3544.000		1	
2021-05-18T01:31:23.000	ASK	3545.000		4	
2021-05-18T01:31:24.000	TRADE	3542.800		3	
2021-05-18T01:31:24.000	BID	3542.600		1	
2021-05-18T01:31:24.000	ASK	3544.600		1	
2021-05-18T01:31:24.000	TRADE	3544.400		1	
2021-05-18T01:31:24.000	BID	3543.800		1	
2021-05-18T01:31:24.000	ASK	3544.400		7	
2021-05-18T01:31:25.000	TRADE	3543.800		7	
2021-05-18T01:31:25.000	BID	3542.800		2	
2021-05-18T01:31:25.000	ASK	3543.600		1	
2021-05-18T01:31:25.000	BID	3543.000		1	
2021-05-18T01:31:25.000	ASK	3543.400		1	
2021-05-18T01:31:26.000	TRADE	3542.800		5	
2021-05-18T01:31:26.000	BID	3542.400		1	
2021-05-18T01:31:26.000	ASK	3543.000		1	
2021-05-18T01:31:26.000	TRADE	3543.000		4	
2021-05-18T01:31:26.000	BID	3543.000		7	
2021-05-18T01:31:26.000	ASK	3543.800		4	
2021-05-18T01:31:27.000	TRADE	3543.800		4	
2021-05-18T01:31:27.000	BID	3543.200		2	
2021-05-18T01:31:27.000	ASK	3543.600		1	
2021-05-18T01:31:27.000	TRADE	3543.800		1	
2021-05-18T01:31:27.000	BID	3543.800		1	
2021-05-18T01:31:27.000	ASK	3544.400		2	
2021-05-18T01:31:28.000	TRADE	3542.600		4	
2021-05-18T01:31:28.000	BID	3542.400		1	
2021-05-18T01:31:28.000	ASK	3543.600		1	
2021-05-18T01:31:28.000	BID	3542.800		2	
2021-05-18T01:31:28.000	ASK	3543.400		1	
2021-05-18T01:31:29.000	BID	3543.000		6	
2021-05-18T01:31:29.000	ASK	3543.400		2	
