date,PX_LAST,PX_OPEN
2021-09-14,19.46,19.58
2021-09-15,18.18,19.3
2021-09-16,18.69,18.41
2021-09-17,20.81,18.37
2021-09-20,25.71,24.25
2021-09-21,24.36,23.41
2021-09-22,20.87,22.72
2021-09-23,18.63,19.91
2021-09-24,17.75,19.33
2021-09-27,18.76,17.78
2021-09-28,23.25,19.74
2021-09-29,22.56,22.07
2021-09-30,23.14,21.48
2021-10-01,21.15,24.78
2021-10-04,22.96,22.9
2021-10-05,21.3,22.92
2021-10-06,21.0,22.95
2021-10-07,19.54,20.54
2021-10-08,18.77,19.46
2021-10-11,20.0,19.93
2021-10-12,20.05,20.62
