date,PX_LAST,PX_OPEN
2021-08-27,21.1309,21.96
2021-08-30,20.9491,21.26
2021-08-31,20.9074,20.95
2021-09-01,20.446,20.9
2021-09-02,20.4432,20.44
2021-09-03,20.5624,20.5
2021-09-07,20.9005,20.5
2021-09-08,20.9315,20.85
2021-09-09,21.353,21.1
2021-09-10,22.1543,21.3
2021-09-13,21.3321,21.8
2021-09-14,21.5605,21.35
2021-09-15,20.8379,21.4
2021-09-16,22.0021,22.2
2021-09-17,22.9489,22.15
2021-09-20,24.6975,23.15
2021-09-21,24.1154,24.86
2021-09-22,23.1347,24.31
2021-09-23,22.2012,23.0
2021-09-24,21.647100000000002,22.23
2021-09-27,21.6778,21.5
2021-09-28,23.4435,21.8
2021-09-29,23.7823,23.5
2021-09-30,23.6859,23.55
2021-10-01,23.2158,23.58
2021-10-04,23.6992,22.95
2021-10-05,23.0271,23.65
2021-10-06,22.6587,22.96
2021-10-07,22.0851,22.71
2021-10-08,21.6097,22.1
2021-10-11,21.8565,21.75
2021-10-12,21.77,21.8
